device_id,manufacturer,model,ml_risk_level,priority_score,vulnerability_count,max_cvss_score,remediation_time_hours,skill_level_required,downtime_minutes,has_ai_recommendations,nist_controls,cis_controls,manufacturer_support
CCTV-00775,Hanwha,PNF-9010R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00776,Hanwha,QND-7082R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00777,Vivotek,FD9389-EHTV,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00778,Axis,M3116-LVE,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.axis.com/support/cybersecurity
CCTV-00780,Hikvision,DS-2DE4A425IW,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00781,Dahua,DHI-XVR1B04,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00782,Dahua,NVR4104HS,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00783,Vivotek,IZ9361-EH,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00784,Dahua,DHI-NVR4216-16P,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00785,Hanwha,XNV-8082R,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00786,Uniview,IPC2124SR3-PF40,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.uniview.com/Support/
CCTV-00787,Vivotek,FE8182,Critical,82.3,2,9.1,1.33,Advanced,50,False,"DE.CM-4, PR.DS-6, PR.MA-1, PR.IP-1","CSC 18.9, CSC 18.3, CSC 16.7, CSC 7.1",https://www.vivotek.com/support/
CCTV-00788,Hanwha,XND-6085V,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00789,Axis,M3045-V,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00790,Hikvision,DS-2CD2T85G1,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00791,Hikvision,DS-2CD2043G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00792,Axis,M3116-LVE,Critical,94.4,4,9.8,1.4100000000000001,Advanced,40,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10",https://www.axis.com/support/cybersecurity
CCTV-00793,CP Plus,CP-VCG-SD10L2,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00794,CP Plus,CP-UVR-0401E1,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00795,Axis,P1455-LE,Critical,89.4,4,9.8,1.58,Advanced,50,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10",https://www.axis.com/support/cybersecurity
CCTV-00796,CP Plus,CP-DGC-D13L2,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00797,Uniview,IPC532E-DL-IN,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.uniview.com/Support/
CCTV-00798,CP Plus,CP-DGC-D13L2,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00799,Uniview,IPC322LR3-VSPF40,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00800,CP Plus,CP-UNC-DA41L3,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00801,Dahua,DHI-XVR1B04,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00802,Uniview,IPC2124SR3-PF40,Critical,94.4,4,9.8,1.7400000000000002,Advanced,55,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 18.9, CSC 7.1, CSC 16.7, CSC 3.10",https://www.uniview.com/Support/
CCTV-00803,Uniview,IPC672LR-AX4DUPK,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00804,Axis,Q1615-E,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00805,Dahua,IPC-HFW5831E,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00806,Hanwha,XND-6085V,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.hanwhavision.com/support/
CCTV-00807,Hikvision,DS-7608NI-I2,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00809,Uniview,NVR304-32E-B,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00810,Uniview,IPC672LR-AX4DUPK,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.uniview.com/Support/
CCTV-00811,Hanwha,PNM-9084RQZ,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00812,Uniview,IPC322LR3-VSPF40,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.uniview.com/Support/
CCTV-00813,Vivotek,IZ9361-EH,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.vivotek.com/support/
CCTV-00814,CP Plus,CP-VAC-D20L2,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00815,Hanwha,XND-6085V,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00816,Dahua,IPC-HDW1431S,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00817,Axis,F34,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.axis.com/support/cybersecurity
CCTV-00818,Axis,M2026-LE,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-00819,Uniview,IPC2124SR3-PF40,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.uniview.com/Support/
CCTV-00820,Vivotek,IP8160-W,Critical,84.4,3,9.8,0.8300000000000001,Intermediate,20,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-00821,Vivotek,ND9541P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00822,Vivotek,IP8160-W,Critical,72.3,2,9.1,1.08,Advanced,35,False,"PR.DS-1, PR.MA-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 7.1",https://www.vivotek.com/support/
CCTV-00824,Vivotek,ND9541P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00825,Hanwha,QNO-8080R,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00826,CP Plus,CP-UNC-DA41L3,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.cpplus.com.sg/support/
CCTV-00827,Uniview,IPC322LR3-VSPF40,Critical,94.4,3,9.8,1.08,Advanced,35,False,"PR.PT-1, PR.AC-1, PR.AC-7, DE.CM-4, PR.DS-6","CSC 5.2, CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7",https://www.uniview.com/Support/
CCTV-00828,CP Plus,CP-PLUS-16CH-DVR,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00829,Hanwha,XRN-2011,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00830,Dahua,IPC-HDBW2831R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00831,Uniview,IPC6252SR-X5UG,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00832,Dahua,DHI-XVR1B04,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00833,Axis,F34,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-00834,Hikvision,DS-2CD1623G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00835,Uniview,IPC672LR-AF60-B,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00836,CP Plus,CP-UNC-TA21L3,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.cpplus.com.sg/support/
CCTV-00837,Uniview,IPC6252SR-X5UG,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.uniview.com/Support/
CCTV-00838,Dahua,IPC-HFW2431T,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00839,CP Plus,CP-EAC-T24PL2,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.cpplus.com.sg/support/
CCTV-00840,Hanwha,PNM-9084RQZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00841,Uniview,IPC2328SBR3-DPZ,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00842,CP Plus,CP-UNC-TA21L3,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-00843,CP Plus,CP-DGC-D13L2,Critical,94.4,4,9.8,1.4100000000000001,Advanced,40,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10",https://www.cpplus.com.sg/support/
CCTV-00844,Dahua,IPC-HFW5831E,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00845,Hanwha,QND-7082R,Critical,82.3,2,9.1,1.33,Advanced,50,False,"DE.CM-4, PR.DS-6, PR.MA-1, PR.IP-1","CSC 18.9, CSC 18.3, CSC 16.7, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00846,Dahua,IPC-HFW1230S,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00847,Hanwha,XRN-2011,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00848,Vivotek,MD8563-EH,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00849,Dahua,DHI-XVR1B04,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00850,Dahua,IPC-HDW1431S,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00851,Dahua,DHI-XVR1B04,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00852,Uniview,IPC672LR-AX4DUPK,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.uniview.com/Support/
CCTV-00853,Axis,M3116-LVE,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00854,Axis,M2026-LE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00855,Hikvision,DS-7616NI-Q2,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00856,Dahua,IPC-HDW1431S,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00857,Axis,P1455-LE,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00858,Vivotek,FD9389-EHTV,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00859,Vivotek,SD9364-EHL,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-00860,Dahua,NVR4104HS,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00861,Hanwha,PNM-9084RQZ,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00862,Hikvision,DS-2CD2043G,Critical,94.4,4,9.8,1.4100000000000001,Advanced,40,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00863,Hikvision,DS-2CD1023G,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00864,Vivotek,CC8370-HV,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.vivotek.com/support/
CCTV-00865,Dahua,DHI-XVR1B04,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00866,Dahua,DHI-XVR1B04,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00867,Uniview,IPC2328SBR3-DPZ,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00868,Dahua,NVR5208-8P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00869,Dahua,IPC-HDBW2831R,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00870,Hikvision,DS-2CD1023G,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hikvision.com/en/support/cybersecurity/
CCTV-00871,Uniview,IPC2328SBR3-DPZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-00872,Dahua,IPC-HFW1230S,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00873,Hikvision,DS-2CD2085FWD,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00874,Uniview,IPC2328SBR3-DPZ,Critical,84.4,3,9.8,0.8300000000000001,Intermediate,20,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00875,Uniview,IPC322LR3-VSPF40,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.uniview.com/Support/
CCTV-00876,Axis,Q1615-E,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00877,Hanwha,PNM-9084RQZ,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.hanwhavision.com/support/
CCTV-00878,CP Plus,CP-USC-TA13L2,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00879,Axis,P3265-LVE,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.axis.com/support/cybersecurity
CCTV-00880,Hanwha,QNV-7080R,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00881,Dahua,IPC-HFW1230S,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00882,Dahua,IPC-HFW5831E,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00883,Dahua,IPC-HDBW2831R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00884,CP Plus,CP-UNC-DA41L3,Critical,94.4,4,9.8,1.7400000000000002,Advanced,55,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 18.9, CSC 7.1, CSC 16.7, CSC 3.10",https://www.cpplus.com.sg/support/
CCTV-00885,Hikvision,DS-2CD2085FWD,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00886,Uniview,IPC2328SBR3-DPZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-00887,CP Plus,CP-UNC-TA21L3,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00888,CP Plus,CP-VCG-SD10L2,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00889,Hanwha,QNO-8080R,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.hanwhavision.com/support/
CCTV-00890,Axis,P3719-PLE,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-00891,Dahua,IPC-HFW5831E,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00892,Vivotek,IB9389-EHT,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.vivotek.com/support/
CCTV-00893,Hikvision,DS-2CD1623G,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00894,Hikvision,DS-7616NI-Q2,Critical,94.4,3,9.8,1.08,Advanced,35,False,"PR.PT-1, PR.AC-1, PR.AC-7, DE.CM-4, PR.DS-6","CSC 5.2, CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00895,Dahua,DHI-XVR1B04,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
