device_id,device_type,manufacturer,model,firmware_version,firmware_year,firmware_age_years,ip_address,default_credentials,authentication,encryption,rtsp_enabled,rtsp_auth_required,open_ports,open_ports_count,upnp_enabled,internet_facing,behind_firewall,cloud_service,ssl_certificate_valid,password_complexity,failed_login_attempts,vulnerability_count,vulnerabilities,max_cvss_score,avg_cvss_score,exploit_difficulty,total_exploit_steps,risk_score,risk_level,risk_numeric
CCTV-00670,IP Camera,Dahua,IPC-HFW1230S,V20.3.81,2020,6,98.9.47.191,1,strong,weak,1,1,"80,443,8000,37777",4,0,0,1,0,0,medium,33,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,142.0,Critical,3
CCTV-00671,IP Camera,Hanwha,XND-6085V,V20.7.49,2020,6,90.183.87.52,0,no-auth,weak,0,1,"80,554",2,1,1,1,0,0,low,51,4,Outdated Firmware | Weak Encryption | SQL Injection | Path Traversal,9.8,8.22,6.75,27,170.0,Critical,3
CCTV-00672,IP Camera,CP Plus,CP-E24A,V15.8.10,2015,11,98.192.62.49,1,basic,none,0,1,"80,9000",2,1,1,1,1,0,none,81,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,190.0,Critical,3
CCTV-00673,IP Camera,Dahua,IPC-HFW5831E,V15.8.37,2015,11,146.55.72.232,1,no-auth,none,1,0,"80,554,8000,37777",4,1,1,0,0,1,low,60,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,235.0,Critical,3
CCTV-00674,IP Camera,Axis,P3265-LVE,V19.2.23,2019,7,165.224.119.195,1,no-auth,none,0,1,"80,554",2,1,0,1,0,0,medium,87,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,188.0,Critical,3
CCTV-00675,IP Camera,Axis,M3116-LVE,V22.8.31,2022,4,40.232.244.180,0,no-auth,strong,0,1,"80,443,554",3,1,1,0,0,0,medium,150,1,Outdated Firmware,9.8,9.8,7.0,7,134.0,Critical,3
CCTV-00676,IP Camera,Hikvision,DS-7616NI-Q2,V22.7.30,2022,4,50.44.201.174,0,basic,none,0,1,"80,554",2,0,1,1,1,1,low,89,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,116.0,Critical,3
CCTV-00677,IP Camera,Hanwha,XRN-2011,V15.5.69,2015,11,152.137.120.111,0,no-auth,none,1,0,"80,554",2,1,0,1,0,1,medium,83,3,Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.63,5.33,16,170.0,Critical,3
CCTV-00678,IP Camera,Vivotek,ND9541P,V18.8.2,2018,8,43.152.172.217,0,basic,none,0,1,"443,554",2,0,0,1,1,0,medium,64,3,Outdated Firmware | No Encryption | Buffer Overflow,9.8,8.8,8.33,25,138.0,Critical,3
CCTV-00679,IP Camera,Uniview,IPC322LR3-VSPF40,V19.4.44,2019,7,57.13.231.71,1,no-auth,weak,0,1,"80,443",2,1,0,1,1,0,low,99,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,173.0,Critical,3
CCTV-00680,IP Camera,Axis,M2026-LE,V24.1.92,2024,2,19.162.0.103,0,no-auth,strong,1,0,"80,443,554",3,0,0,1,0,1,medium,81,2,Exposed RTSP Stream | SQL Injection,8.8,8.7,4.5,9,100.0,Critical,3
CCTV-00681,IP Camera,Uniview,IPC672LR-AX4DUPK,V19.3.47,2019,7,105.137.128.47,1,basic,strong,0,1,"443,554,8000",3,1,1,1,0,1,none,138,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,143.0,Critical,3
CCTV-00682,IP Camera,Vivotek,IP8160-W,V17.6.25,2017,9,36.174.207.43,1,no-auth,none,1,0,"443,554",2,1,0,1,0,1,high,56,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | Buffer Overflow,9.8,8.96,6.6,33,219.0,Critical,3
CCTV-00683,IP Camera,CP Plus,CP-UNC-DA41L3,V20.5.23,2020,6,139.54.200.95,1,basic,none,1,1,"80,554,8080,9000",4,1,1,1,0,0,none,94,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,175.0,Critical,3
CCTV-00684,IP Camera,CP Plus,CP-UNC-TA21L3,V24.7.66,2024,2,133.247.84.13,1,strong,weak,1,1,"80,554,8080,9000",4,1,0,1,1,1,medium,131,3,Default Credentials | Weak Encryption | Path Traversal,9.8,8.03,6.33,19,133.0,Critical,3
CCTV-00685,NVR,Dahua,DHI-NVR4216-16P,V21.5.74,2021,5,144.49.121.205,1,basic,strong,1,1,"80,443,554,8000,37777",5,1,1,1,0,1,medium,54,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,137.0,Critical,3
CCTV-00686,IP Camera,Axis,P3265-LVE,V22.0.2,2022,4,153.30.67.194,0,strong,none,0,1,"80,443",2,1,0,1,1,1,medium,31,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,114.0,Critical,3
CCTV-00687,IP Camera,Axis,M3045-V,V16.2.30,2016,10,147.226.143.77,0,no-auth,none,1,0,"80,443",2,1,0,1,0,0,high,83,3,Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.63,5.33,16,172.0,Critical,3
CCTV-00688,IP Camera,Hanwha,PNM-9084RQZ,V15.5.65,2015,11,187.219.170.7,1,no-auth,none,1,0,"443,554,4520",3,0,0,1,0,1,high,77,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,202.0,Critical,3
CCTV-00689,IP Camera,Dahua,IPC-HFW1230S,V22.0.19,2022,4,11.165.174.124,0,basic,strong,1,1,"80,443,37777",3,0,1,1,0,0,none,81,1,Outdated Firmware,9.8,9.8,7.0,7,91.0,Critical,3
CCTV-00690,IP Camera,Hikvision,DS-2CD2T85G1,V16.6.71,2016,10,141.85.188.74,1,no-auth,weak,1,0,"80,443,554,8000,8080",5,1,0,1,0,0,medium,74,6,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow | SQL Injection,9.8,8.77,7.0,42,227.0,Critical,3
CCTV-00691,IP Camera,Dahua,IPC-HFW2431T,V18.2.90,2018,8,116.134.250.41,1,no-auth,none,1,0,"443,37777",2,1,0,1,0,0,none,23,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,206.0,Critical,3
CCTV-00692,NVR,Dahua,DHI-NVR4216-16P,V18.0.68,2018,8,18.166.72.159,1,basic,none,1,1,"80,443,554,8000,37777",5,1,0,1,0,1,none,123,4,Default Credentials | Outdated Firmware | No Encryption | Buffer Overflow,9.8,9.05,7.5,30,181.0,Critical,3
CCTV-00693,IP Camera,Hikvision,DS-2CD2T85G1,V21.7.48,2021,5,177.95.14.84,0,basic,weak,1,1,"80,554,8080",3,0,1,0,1,0,high,55,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,124.0,Critical,3
CCTV-00694,IP Camera,Dahua,IPC-HDW1431S,V15.9.78,2015,11,91.157.136.107,1,basic,weak,1,1,"80,443,554,8000,37777",5,1,1,1,1,0,medium,62,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,175.0,Critical,3
CCTV-00695,IP Camera,Hikvision,DS-2CD2385G1,V20.7.94,2020,6,124.224.1.48,0,basic,strong,1,1,"80,554,8000",3,0,0,1,0,0,none,29,1,Outdated Firmware,9.8,9.8,7.0,7,87.0,Critical,3
CCTV-00696,IP Camera,Vivotek,CC8370-HV,V17.2.7,2017,9,35.68.186.102,1,no-auth,none,0,1,"80,443,8080",3,0,0,1,0,1,low,132,4,Default Credentials | Outdated Firmware | No Encryption | Buffer Overflow,9.8,9.05,7.5,30,196.0,Critical,3
CCTV-00697,IP Camera,Uniview,IPC2124SR3-PF40,V18.2.4,2018,8,25.20.103.5,0,basic,none,1,1,"80,443,554,8000",4,1,0,1,0,0,low,131,3,Outdated Firmware | No Encryption | Buffer Overflow,9.8,8.8,8.33,25,146.0,Critical,3
CCTV-00698,IP Camera,CP Plus,CP-UVR-0401E1,V16.6.82,2016,10,80.98.29.157,1,no-auth,none,1,0,"80,443,554,8080,9000",5,1,0,1,1,0,medium,150,6,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | SQL Injection | Path Traversal,9.8,8.72,5.33,32,242.0,Critical,3
CCTV-00699,IP Camera,Hanwha,XNV-8082R,V23.9.53,2023,3,45.27.58.156,0,strong,strong,1,1,"80,443,554,4520",4,0,1,0,0,1,low,117,0,None,0.0,0.0,0.0,0,34.0,Medium,1
CCTV-00700,IP Camera,Hanwha,QNO-8080R,V15.6.51,2015,11,19.150.98.111,1,no-auth,strong,1,0,"80,4520",2,0,0,1,0,0,none,63,3,Default Credentials | Outdated Firmware | Exposed RTSP Stream,9.8,9.4,5.0,15,177.0,Critical,3
CCTV-00701,IP Camera,Axis,Q1615-E,V16.0.84,2016,10,180.167.68.39,1,no-auth,none,1,0,"80,443",2,1,0,1,1,1,medium,101,7,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | Buffer Overflow | SQL Injection | Path Traversal,9.8,8.77,6.29,44,252.0,Critical,3
CCTV-00702,IP Camera,Vivotek,SD9364-EHL,V17.0.75,2017,9,34.117.232.31,1,no-auth,none,1,0,"80,554,8080",3,0,0,1,1,0,medium,32,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,201.0,Critical,3
CCTV-00703,NVR,Dahua,NVR5208-8P,V16.5.70,2016,10,51.245.118.143,1,basic,weak,0,1,"80,443,554",3,0,0,1,0,1,low,13,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,149.0,Critical,3
CCTV-00704,IP Camera,Axis,P1455-LE,V15.9.79,2015,11,185.3.113.180,1,no-auth,none,1,0,"80,443",2,1,0,1,0,0,low,27,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | Buffer Overflow,9.8,8.96,6.6,33,230.0,Critical,3
CCTV-00705,IP Camera,Uniview,IPC6252SR-X5UG,V15.0.15,2015,11,73.128.245.216,1,basic,none,0,1,"80,443,554,8000",4,1,0,1,1,0,low,89,4,Default Credentials | Outdated Firmware | No Encryption | Path Traversal,9.8,8.72,5.75,23,195.0,Critical,3
CCTV-00706,IP Camera,Hikvision,DS-2CD2085FWD,V21.4.59,2021,5,33.250.82.109,1,strong,weak,0,1,"80,8000",2,1,0,1,0,0,low,25,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,147.0,Critical,3
CCTV-00707,IP Camera,Vivotek,IB9389-EHT,V18.8.12,2018,8,22.147.184.249,0,no-auth,weak,1,0,"80,443",2,0,1,1,0,1,none,63,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | SQL Injection,9.8,8.43,6.25,25,163.0,Critical,3
CCTV-00708,IP Camera,Vivotek,SD9364-EHL,V18.3.51,2018,8,95.101.102.156,1,no-auth,strong,1,0,"554,8080",2,0,0,1,0,0,low,64,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Buffer Overflow,9.8,9.33,6.75,27,183.0,Critical,3
CCTV-00709,IP Camera,Axis,P3245-LVE,V21.7.32,2021,5,94.12.34.204,0,no-auth,weak,1,0,"80,443,554",3,0,1,0,0,0,low,103,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | SQL Injection,9.8,8.43,6.25,25,174.0,Critical,3
CCTV-00710,IP Camera,Hikvision,DS-2CD2043G,V17.7.85,2017,9,191.33.162.201,1,no-auth,strong,0,1,"80,443,554,8000",4,0,0,1,0,0,medium,69,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,156.0,Critical,3
CCTV-00711,IP Camera,Dahua,IPC-HFW1230S,V16.9.64,2016,10,35.76.110.125,1,no-auth,none,1,0,"80,443,554,8000,37777",5,1,0,1,0,0,medium,97,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | SQL Injection,9.8,8.9,5.4,27,227.0,Critical,3
CCTV-00712,IP Camera,CP Plus,CP-UNC-TA21L3,V18.9.34,2018,8,179.71.13.55,1,no-auth,none,1,0,"443,554,8080",3,1,0,1,1,0,medium,17,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | SQL Injection,9.8,8.9,5.4,27,221.0,Critical,3
CCTV-00713,IP Camera,Axis,M3045-V,V18.8.21,2018,8,156.229.75.230,1,basic,none,0,1,"443,554",2,1,0,1,0,0,low,21,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,171.0,Critical,3
CCTV-00714,IP Camera,Hikvision,DS-2CD2143G,V25.0.93,2025,1,143.119.225.249,0,strong,strong,1,1,"80,8080",2,0,0,1,1,1,high,115,0,None,0.0,0.0,0.0,0,3.0,Low,0
CCTV-00715,IP Camera,Vivotek,FE8182,V17.0.69,2017,9,31.80.255.173,1,no-auth,weak,1,0,"80,443,554",3,0,0,1,1,1,medium,76,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow,9.8,8.76,7.2,36,196.0,Critical,3
CCTV-00716,IP Camera,Hanwha,QND-7082R,V21.9.85,2021,5,21.253.127.46,0,no-auth,strong,0,1,"80,554,4520",3,1,1,0,0,1,medium,22,1,Outdated Firmware,9.8,9.8,7.0,7,132.0,Critical,3
CCTV-00717,IP Camera,Axis,P1455-LE,V19.8.71,2019,7,77.219.13.69,1,no-auth,weak,0,1,"80,443,554",3,1,0,1,1,0,medium,72,4,Default Credentials | Outdated Firmware | Weak Encryption | SQL Injection,9.8,8.73,6.75,27,188.0,Critical,3
CCTV-00718,IP Camera,Axis,F34,V16.1.56,2016,10,20.223.70.253,1,no-auth,strong,1,0,"80,443,554",3,1,0,1,0,1,low,56,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Path Traversal,9.8,9.0,5.0,20,192.0,Critical,3
CCTV-00719,IP Camera,CP Plus,CP-E24A,V18.8.56,2018,8,51.104.208.28,1,strong,strong,0,1,"80,554",2,1,0,1,0,0,low,63,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,141.0,Critical,3
CCTV-00720,NVR,Dahua,NVR4104HS,V18.6.0,2018,8,167.49.219.82,1,no-auth,strong,1,0,"554,8000",2,0,0,1,0,0,medium,71,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | SQL Injection,9.8,9.25,5.25,21,183.0,Critical,3
CCTV-00721,IP Camera,Uniview,IPC2124SR3-PF40,V22.4.35,2022,4,10.205.236.214,1,basic,weak,1,1,"80,443,554,8000",4,0,0,1,0,1,medium,10,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,131.0,Critical,3
CCTV-00722,IP Camera,Vivotek,CC8370-HV,V15.1.56,2015,11,150.225.159.239,1,no-auth,none,0,1,"443,554,8080",3,0,0,1,0,0,medium,63,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,192.0,Critical,3
CCTV-00723,IP Camera,Vivotek,IP8160-W,V18.1.41,2018,8,187.22.179.30,1,basic,weak,0,1,"80,554",2,1,0,1,0,1,high,122,4,Default Credentials | Outdated Firmware | Weak Encryption | Buffer Overflow,9.8,8.8,8.25,33,166.0,Critical,3
CCTV-00724,IP Camera,Hikvision,DS-2CD2385G1,V15.0.29,2015,11,16.154.69.77,1,no-auth,none,0,1,"80,554,8080",3,1,0,1,0,1,low,66,5,Default Credentials | Outdated Firmware | No Encryption | SQL Injection | Path Traversal,9.8,8.74,5.8,29,225.0,Critical,3
CCTV-00725,IP Camera,Vivotek,ND9541P,V16.0.37,2016,10,147.14.230.201,0,no-auth,none,1,0,"80,443,554,8080",4,1,1,0,0,1,low,79,3,Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.63,5.33,16,192.0,Critical,3
CCTV-00726,IP Camera,CP Plus,CP-VCG-SD10L2,V24.3.64,2024,2,164.177.117.237,0,strong,strong,0,1,"80,554,8080,9000",4,0,0,1,1,1,none,13,0,None,0.0,0.0,0.0,0,6.0,Low,0
CCTV-00727,IP Camera,Hikvision,DS-2CD2043G,V20.6.20,2020,6,35.47.190.234,0,strong,strong,1,1,"80,443,554,8000,8080",5,1,0,1,0,0,none,26,1,Outdated Firmware,9.8,9.8,7.0,7,95.0,Critical,3
CCTV-00728,IP Camera,Hanwha,QNV-7080R,V21.4.68,2021,5,101.227.6.239,0,basic,none,1,1,"80,443,554,4520",4,0,1,1,0,0,medium,147,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,124.0,Critical,3
CCTV-00729,IP Camera,Hanwha,QND-7082R,V17.6.33,2017,9,146.24.236.142,0,no-auth,weak,1,0,"80,443",2,1,0,1,1,0,low,87,3,Outdated Firmware | Exposed RTSP Stream | Weak Encryption,9.8,8.3,6.33,19,154.0,Critical,3
CCTV-00730,IP Camera,CP Plus,CP-VAC-D20L2,V17.4.65,2017,9,129.173.74.223,1,basic,none,0,1,"443,554,9000",3,1,1,0,0,0,low,109,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,199.0,Critical,3
CCTV-00731,IP Camera,Dahua,IPC-HFW2431T,V15.3.19,2015,11,152.194.86.210,0,no-auth,weak,1,0,"80,443,554,8000,37777",5,0,0,1,1,1,low,42,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow,9.8,8.5,7.75,31,162.0,Critical,3
CCTV-00732,IP Camera,Hikvision,DS-2CD2385G1,V17.0.83,2017,9,78.117.169.218,1,no-auth,strong,0,1,"80,554,8000",3,0,0,1,1,1,low,58,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,151.0,Critical,3
CCTV-00733,NVR,Dahua,NVR5208-8P,V15.1.65,2015,11,63.185.33.122,1,no-auth,weak,1,0,"554,8000",2,0,0,1,1,1,low,92,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption,9.8,8.68,6.0,24,187.0,Critical,3
CCTV-00734,IP Camera,Vivotek,ND9541P,V16.8.13,2016,10,141.79.31.79,1,no-auth,none,0,1,"80,443,554,8080",4,1,1,1,0,0,medium,98,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,207.0,Critical,3
CCTV-00735,IP Camera,CP Plus,CP-USC-TA13L2,V18.2.61,2018,8,176.115.230.42,1,no-auth,none,1,0,"80,443,554",3,0,0,1,0,0,low,44,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,198.0,Critical,3
CCTV-00736,IP Camera,Vivotek,IB8382-T,V16.1.19,2016,10,13.94.117.45,0,no-auth,none,1,0,"80,443,554",3,0,1,1,0,0,none,54,4,Outdated Firmware | Exposed RTSP Stream | No Encryption | Buffer Overflow,9.8,8.75,7.0,28,189.0,Critical,3
CCTV-00737,IP Camera,Hikvision,DS-2CD2043G,V15.8.49,2015,11,31.24.247.71,1,basic,strong,1,1,"80,443,554,8000,8080",5,1,1,0,1,1,low,141,3,Default Credentials | Outdated Firmware | Path Traversal,9.8,9.13,5.67,17,185.0,Critical,3
CCTV-00738,IP Camera,Axis,F34,V19.3.40,2019,7,81.168.194.113,0,no-auth,none,0,1,"80,554",2,1,0,1,0,1,high,103,3,Outdated Firmware | No Encryption | SQL Injection,9.8,8.7,6.33,19,158.0,Critical,3
CCTV-00739,IP Camera,Hanwha,QNO-8080R,V17.0.55,2017,9,112.137.240.11,0,no-auth,weak,1,0,"80,554",2,1,0,1,1,0,high,57,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow,9.8,8.5,7.75,31,169.0,Critical,3
CCTV-00740,IP Camera,Vivotek,ND9541P,V15.8.97,2015,11,130.248.37.94,1,basic,weak,1,1,"80,443,8080",3,1,0,1,0,0,medium,142,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,165.0,Critical,3
CCTV-00741,IP Camera,Hikvision,DS-7608NI-I2,V21.6.23,2021,5,153.95.194.4,1,no-auth,weak,0,1,"443,8000",2,1,0,1,0,1,low,91,3,Default Credentials | Outdated Firmware | Weak Encryption,9.8,8.7,7.0,21,162.0,Critical,3
CCTV-00742,IP Camera,CP Plus,CP-UNC-DA41L3,V18.0.97,2018,8,108.94.38.25,0,no-auth,weak,1,0,"554,8080",2,1,0,1,1,0,low,116,4,Outdated Firmware | Exposed RTSP Stream | Weak Encryption | Buffer Overflow,9.8,8.5,7.75,31,166.0,Critical,3
CCTV-00743,IP Camera,Vivotek,IZ9361-EH,V15.1.77,2015,11,43.53.177.175,0,basic,strong,1,1,"443,554",2,0,0,1,1,0,medium,67,1,Outdated Firmware,9.8,9.8,7.0,7,102.0,Critical,3
CCTV-00744,IP Camera,CP Plus,CP-VCG-SD10L2,V18.0.40,2018,8,64.69.142.217,1,no-auth,strong,1,0,"80,554,8080",3,0,1,1,1,0,low,87,3,Default Credentials | Outdated Firmware | Exposed RTSP Stream,9.8,9.4,5.0,15,178.0,Critical,3
CCTV-00745,IP Camera,Hanwha,XND-6085V,V26.8.20,2026,0,71.46.69.108,0,basic,weak,0,1,"80,554,4520",3,0,0,1,0,0,medium,41,1,Weak Encryption,6.5,6.5,9.0,9,52.5,High,2
CCTV-00746,IP Camera,Hikvision,DS-7616NI-Q2,V24.8.98,2024,2,90.95.218.21,1,strong,strong,1,1,"80,443",2,0,0,1,0,1,high,27,1,Default Credentials,9.8,9.8,5.0,5,95.0,Critical,3
CCTV-00747,IP Camera,Uniview,IPC2124SR3-PF40,V20.3.56,2020,6,89.167.150.59,1,basic,strong,1,1,"443,8000",2,1,1,0,1,0,high,22,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,160.0,Critical,3
CCTV-00748,IP Camera,Hanwha,PNM-9084RQZ,V21.8.59,2021,5,141.72.242.52,0,basic,strong,0,1,"443,554,4520",3,1,0,1,0,1,high,22,1,Outdated Firmware,9.8,9.8,7.0,7,87.0,Critical,3
CCTV-00749,IP Camera,Hanwha,QND-7082R,V21.1.27,2021,5,85.109.184.113,0,basic,strong,1,1,"443,4520",2,0,0,1,0,0,low,17,1,Outdated Firmware,9.8,9.8,7.0,7,84.0,Critical,3
CCTV-00750,IP Camera,CP Plus,CP-DGC-D13L2,V20.3.43,2020,6,138.99.155.248,0,strong,weak,1,1,"80,443,8080,9000",4,1,0,1,0,1,high,64,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,105.0,Critical,3
CCTV-00751,NVR,Dahua,DHI-XVR1B04,V21.6.80,2021,5,103.203.81.53,0,strong,none,1,1,"80,443,554,37777",4,0,0,1,0,1,low,85,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,109.0,Critical,3
CCTV-00752,IP Camera,Vivotek,CC8370-HV,V20.0.76,2020,6,139.198.48.154,1,no-auth,none,1,0,"554,8080",2,1,0,1,0,0,none,59,6,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption | SQL Injection | Path Traversal,9.8,8.72,5.33,32,230.0,Critical,3
CCTV-00753,IP Camera,Uniview,IPC2124SR3-PF40,V15.4.90,2015,11,10.42.69.47,0,no-auth,strong,0,1,"80,554",2,0,0,1,1,1,medium,68,3,Outdated Firmware | Buffer Overflow | SQL Injection,9.8,9.23,8.33,25,147.0,Critical,3
CCTV-00754,IP Camera,Axis,Q1615-E,V21.9.45,2021,5,168.173.16.113,0,strong,strong,1,1,"80,443",2,1,1,0,1,0,low,150,1,Outdated Firmware,9.8,9.8,7.0,7,117.0,Critical,3
CCTV-00755,IP Camera,CP Plus,CP-UNC-TA21L3,V24.7.12,2024,2,183.110.155.198,0,basic,weak,1,1,"443,554",2,0,0,1,0,1,none,12,1,Weak Encryption,6.5,6.5,9.0,9,53.5,High,2
CCTV-00756,IP Camera,Uniview,IPC2124SR3-PF40,V16.9.15,2016,10,54.183.177.195,1,basic,none,0,1,"80,554,8000",3,1,0,1,0,0,high,56,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,177.0,Critical,3
CCTV-00757,IP Camera,Hanwha,XNV-8082R,V23.9.43,2023,3,122.244.134.12,1,strong,strong,1,1,"80,554,4520",3,0,0,1,1,0,none,15,1,Default Credentials,9.8,9.8,5.0,5,103.0,Critical,3
CCTV-00758,IP Camera,Hanwha,XNV-8082R,V26.8.34,2026,0,50.171.167.3,0,strong,weak,1,1,"443,554",2,0,1,1,0,1,low,125,1,Weak Encryption,6.5,6.5,9.0,9,57.5,High,2
CCTV-00759,IP Camera,Dahua,IPC-HDW1431S,V19.0.9,2019,7,34.35.7.189,1,no-auth,weak,1,0,"80,443,554,8000,37777",5,1,0,1,1,1,low,38,5,Default Credentials | Outdated Firmware | Exposed RTSP Stream | Weak Encryption | SQL Injection,9.8,8.7,6.0,30,198.0,Critical,3
CCTV-00760,IP Camera,Hanwha,XNP-6320H,V18.6.86,2018,8,82.171.233.86,1,basic,none,0,1,"80,443,554,4520",4,1,0,1,0,1,low,113,4,Default Credentials | Outdated Firmware | No Encryption | Buffer Overflow,9.8,9.05,7.5,30,181.0,Critical,3
CCTV-00761,IP Camera,Hanwha,QNV-7080R,V21.8.57,2021,5,46.234.189.91,0,basic,strong,1,1,"80,443,554,4520",4,1,0,1,0,1,medium,45,1,Outdated Firmware,9.8,9.8,7.0,7,87.0,Critical,3
CCTV-00762,IP Camera,Vivotek,CC8370-HV,V15.7.59,2015,11,53.34.180.233,0,no-auth,strong,0,1,"80,443",2,0,1,1,1,0,none,43,1,Outdated Firmware,9.8,9.8,7.0,7,132.0,Critical,3
CCTV-00763,IP Camera,Vivotek,FD9389-EHTV,V18.7.92,2018,8,52.48.195.143,1,basic,strong,1,1,"80,8080",2,1,0,1,1,0,medium,80,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,141.0,Critical,3
CCTV-00764,IP Camera,Vivotek,IB9389-EHT,V20.5.30,2020,6,89.27.49.132,0,basic,weak,0,1,"554,8080",2,0,0,1,0,0,low,130,2,Outdated Firmware | Weak Encryption,9.8,8.15,8.0,16,102.0,Critical,3
CCTV-00765,IP Camera,Dahua,IPC-HDW1431S,V20.7.20,2020,6,144.56.33.108,1,strong,strong,1,1,"443,554,37777",3,0,1,0,1,1,medium,54,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,147.0,Critical,3
CCTV-00766,NVR,CP Plus,CP-PLUS-16CH-DVR,V19.3.89,2019,7,42.52.124.96,1,basic,none,1,1,"80,9000",2,1,0,1,0,1,medium,33,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,163.0,Critical,3
CCTV-00767,NVR,Uniview,NVR304-32E-B,V15.2.64,2015,11,159.49.114.34,1,basic,strong,1,1,"80,8000",2,0,0,1,1,0,low,112,2,Default Credentials | Outdated Firmware,9.8,9.8,6.0,12,142.0,Critical,3
CCTV-00768,IP Camera,Hanwha,QNO-8080R,V20.2.76,2020,6,17.134.126.216,1,basic,none,0,1,"443,4520",2,1,1,0,0,0,low,135,3,Default Credentials | Outdated Firmware | No Encryption,9.8,9.03,6.0,18,190.0,Critical,3
CCTV-00769,IP Camera,Uniview,IPC6252SR-X5UG,V15.6.50,2015,11,20.196.119.180,1,no-auth,none,1,0,"443,554",2,1,0,1,1,0,medium,106,4,Default Credentials | Outdated Firmware | Exposed RTSP Stream | No Encryption,9.8,8.93,5.25,21,215.0,Critical,3
CCTV-00770,IP Camera,Axis,P3245-LVE,V15.8.50,2015,11,87.192.85.117,0,strong,none,0,1,"80,443,554",3,0,1,0,1,1,medium,57,2,Outdated Firmware | No Encryption,9.8,8.65,6.5,13,152.0,Critical,3
